Fecha,Temperatura [°C],Registro de Lluvia [mm],Velocidad de Viento [Km/h],Direccion de Viento [°],Rafaga de Viento [km/h]
22-08-2019 23:30,8.28,0,0.0402335,135,0.583386
22-08-2019 23:40,8.01,0,0,135,0
22-08-2019 23:50,7.83,0,0,135,0
23-08-2019 00:00,7.59,0,0,135,0
23-08-2019 00:10,7.46,0,0,135,0
23-08-2019 00:20,7.28,0,0,135,0
23-08-2019 00:30,7.39,0,0,135,0
23-08-2019 00:40,7.56,0,0,135,0
23-08-2019 00:50,7.4,0,0,135,0
23-08-2019 01:00,6.94,0,0,135,0
23-08-2019 01:10,6.7,0,0,135,0
23-08-2019 01:20,6.98,0,1.24724,135,7.60413
23-08-2019 01:30,6.79,0,0.080467,135,2.23296
23-08-2019 01:40,6.65,0,0,135,0
23-08-2019 01:50,6.39,0,0,135,0
23-08-2019 02:00,6.18,0,0,135,0
23-08-2019 02:10,6.04,0,0,135,0
23-08-2019 02:20,6.06,0,0,135,0
23-08-2019 02:30,6.1,0,0,135,0
23-08-2019 02:40,6.07,0,0.362102,135,3.80207
23-08-2019 02:50,5.87,0,0.241401,135,2.91693
23-08-2019 03:00,5.63,0,0,135,0
23-08-2019 03:10,5.4,0,0,135,0
23-08-2019 03:20,5.04,0,0,135,0
23-08-2019 03:30,4.85,0,0,135,0
23-08-2019 03:40,4.93,0,0,135,0
23-08-2019 03:50,4.99,0,0,135,0
23-08-2019 04:00,4.88,0,0,135,0
23-08-2019 04:10,4.7,0,1.14665,135,4.42568
23-08-2019 04:20,4.62,0,2.15249,135,3.86242
23-08-2019 04:30,4.42,0,1.12654,135,3.82218
23-08-2019 04:40,4.51,0,0.80467,135,1.70992
23-08-2019 04:50,4.49,0,0.080467,135,1.83062
23-08-2019 05:00,4.46,0,0,135,0
23-08-2019 05:10,4.75,0,0.100584,135,1.18689
23-08-2019 05:20,4.91,0,3.7216,0,3.7216
23-08-2019 05:30,6.94,0,6.79946,0,13.9811
23-08-2019 05:40,7.8,0,5.0493,90,9.53534
23-08-2019 05:50,7.92,0,4.64697,90,11.7482
23-08-2019 06:00,7.38,0,2.13238,90,5.12977
23-08-2019 06:10,6.56,0,0.261518,90,1.99156
23-08-2019 06:20,6.25,0,2.23296,90,5.73327
23-08-2019 06:30,6.5,0,3.54055,90,6.03503
23-08-2019 06:40,5.92,0,0,90,0
23-08-2019 06:50,5.56,0,0,90,0
23-08-2019 07:00,5.48,0,0,90,0
23-08-2019 07:10,5.3,0,0.181051,90,1.14665
23-08-2019 07:20,5.37,0,3.17845,90,10.2193
23-08-2019 07:30,6.04,0,3.03763,0,6.92016
23-08-2019 07:40,6.4,0,0.241401,0,3.68137
23-08-2019 07:50,6.48,0,0.643736,0,0.643736
23-08-2019 08:00,6.51,0,0.0201168,0,0.905254
23-08-2019 08:10,6.55,0,0,0,0
23-08-2019 08:20,6.79,0,0.301751,0,1.77027
23-08-2019 08:30,7.31,0,0.321868,0,0.321868
23-08-2019 08:40,8.6,0,5.00907,22.5,5.00907
23-08-2019 08:50,9.42,0,2.75599,22.5,3.41985
23-08-2019 09:00,10.47,0,6.92016,22.5,12.8345
23-08-2019 09:10,11.2,0,7.26215,45,12.2511
23-08-2019 09:20,11.52,0,7.66448,22.5,18.789
23-08-2019 09:30,11.72,0,7.4432,45,14.3634
23-08-2019 09:40,12,0,8.46915,90,17.2199
23-08-2019 09:50,12.59,0,7.60413,67.5,16.4555
23-08-2019 10:00,12.9,0,8.42892,90,16.7774
23-08-2019 10:10,13.43,0,7.96623,90,16.3549
23-08-2019 10:20,14.61,0,9.77674,90,17.4211
23-08-2019 10:30,15.43,0,9.29394,90,17.8033
23-08-2019 10:40,16.45,0,6.47759,90,13.3374
23-08-2019 10:50,17.03,0,8.10705,90,16.5963
23-08-2019 11:00,17.42,0,12.4523,22.5,25.7293
23-08-2019 11:10,17.88,0,12.7943,22.5,26.6949
23-08-2019 11:20,18.25,0,12.9753,45,28.8474
23-08-2019 11:30,18.81,0,12.6534,90,27.3789
23-08-2019 11:40,18.87,0,12.7943,45,31.2011
23-08-2019 11:50,19.14,0,14.3231,22.5,35.4256
23-08-2019 12:00,19.83,0,14.4036,90,40.314
23-08-2019 12:10,19.73,0,17.8234,45,38.8857
23-08-2019 12:20,19.58,0,18.7086,45,61.3762
23-08-2019 12:30,20.12,0,15.2284,22.5,33.253
23-08-2019 12:40,20.33,0,16.9987,45,44.7598
23-08-2019 12:50,20.32,0,18.1252,45,42.0641
23-08-2019 13:00,20.78,0,15.1479,45,29.5716
23-08-2019 13:10,21.26,0,15.5301,22.5,36.6326
23-08-2019 13:20,21.67,0,17.743,22.5,38.3828
23-08-2019 13:30,21.08,0,19.3322,22.5,38.946
23-08-2019 13:40,21.91,0,18.1855,45,37.4775
23-08-2019 13:50,22.17,0,17.2803,45,39.7909
23-08-2019 14:00,21.98,0,18.5275,45,40.0122
23-08-2019 14:10,21.82,0,18.8695,45,34.983
23-08-2019 14:20,21.64,0,17.7832,22.5,41.9837
23-08-2019 14:30,21.56,0,20.7404,45,41.8428
23-08-2019 14:40,21.49,0,19.996,45,39.5495
23-08-2019 14:50,21.49,0,21.4042,45,61.3762
23-08-2019 15:00,21.38,0,21.706,45,43.1705
23-08-2019 15:10,21.26,0,20.7001,22.5,42.3055
23-08-2019 15:20,21.29,0,20.0765,22.5,44.6793
23-08-2019 15:30,21.35,0,19.7748,45,61.3762
23-08-2019 15:40,21.23,0,18.9097,45,39.6702
23-08-2019 15:50,21.01,0,17.7631,22.5,41.9032
23-08-2019 16:00,21.06,0,17.6826,22.5,38.8857
23-08-2019 16:10,20.75,0,19.7949,22.5,39.4892
23-08-2019 16:20,20.64,0,20.1168,22.5,42.9895
23-08-2019 16:30,20.6,0,19.292,22.5,40.9376
23-08-2019 16:40,20.95,0,18.1855,22.5,37.5781
23-08-2019 16:50,20.73,0,18.7689,45,61.3762
23-08-2019 17:00,20.9,0,16.2745,22.5,37.0551
23-08-2019 17:10,20.58,0,18.9097,22.5,61.3762
23-08-2019 17:20,20.4,0,15.1479,45,38.1212
23-08-2019 17:30,19.97,0,17.8838,22.5,40.0323
23-08-2019 17:40,19.73,0,16.1135,45,33.8163
23-08-2019 17:50,19.1,0,17.2199,45,34.3795
23-08-2019 18:00,18.59,0,15.7514,45,29.1089
23-08-2019 18:10,18.16,0,16.7573,45,35.9889
23-08-2019 18:20,17.74,0,16.9383,45,37.0148
23-08-2019 18:30,17.29,0,16.194,22.5,31.4626
23-08-2019 18:40,16.89,0,16.6366,45,41.179
23-08-2019 18:50,16.51,0,14.8059,45,36.532
23-08-2019 19:00,16.19,0,14.0013,45,33.3335
23-08-2019 19:10,15.96,0,14.6651,45,26.3529
23-08-2019 19:20,15.52,0,10.4004,45,24.4217
23-08-2019 19:30,15.19,0,11.0039,45,20.9617
23-08-2019 19:40,14.95,0,12.4523,45,27.2984
23-08-2019 19:50,14.74,0,10.9435,45,22.0278
23-08-2019 20:00,14.49,0,10.0181,67.5,27.3789
23-08-2019 20:10,14.12,0,10.6619,67.5,19.2115
23-08-2019 20:20,13.79,0,11.0642,45,21.7663
23-08-2019 20:30,13.53,0,11.7482,45,26.9766
23-08-2019 20:40,13.31,0,11.8488,45,25.0454
23-08-2019 20:50,13.17,0,12.9552,45,25.4678
23-08-2019 21:00,13.11,0,13.8001,45,28.1031
23-08-2019 21:10,13.09,0,13.7196,22.5,25.3873
23-08-2019 21:20,12.97,0,12.573,22.5,24.2809
23-08-2019 21:30,12.88,0,11.8085,45,28.0427
23-08-2019 21:40,12.83,0,10.5814,0,28.3847
23-08-2019 21:50,12.77,0,10.1187,22.5,10.1187
23-08-2019 22:00,12.57,0,7.34261,22.5,17.9039
23-08-2019 22:10,12.66,0,10.1992,22.5,27.0973
23-08-2019 22:20,12.77,0,10.2797,0,18.8695
23-08-2019 22:30,12.72,0,8.91172,22.5,20.3179
23-08-2019 22:40,12.81,0,10.5814,0,22.913
23-08-2019 22:50,12.64,0,7.3225,22.5,16.0532
23-08-2019 23:00,12.64,0,7.90588,0,18.7086
23-08-2019 23:10,12.57,0,7.76507,90,17.5217
23-08-2019 23:20,12.56,0,8.0467,22.5,20.0162
23-08-2019 23:30,12.39,0,6.85981,45,15.0272
23-08-2019 23:40,12.19,0,6.27643,22.5,14.4438
23-08-2019 23:50,12.07,0,6.59829,22.5,15.329
24-08-2019 00:00,11.77,0,5.21024,22.5,9.133
24-08-2019 00:10,11.34,0,4.52627,22.5,11.205
24-08-2019 00:20,10.75,0,3.86242,67.5,6.39713
24-08-2019 00:30,10.23,0,3.94288,67.5,8.1674
24-08-2019 00:40,9.93,0,4.28487,67.5,7.34261
24-08-2019 00:50,9.85,0,5.21024,67.5,9.61581
24-08-2019 01:00,9.56,0,5.06942,67.5,9.29394
24-08-2019 01:10,9.55,0,5.23035,67.5,8.79102
24-08-2019 01:20,9.51,0,4.76767,67.5,8.30822
24-08-2019 01:30,9.45,0,3.98312,67.5,7.84553
24-08-2019 01:40,9.2,0,4.02335,67.5,8.38869
24-08-2019 01:50,9.12,0,3.76183,67.5,8.4088
24-08-2019 02:00,9.13,0,5.19012,67.5,8.87149
24-08-2019 02:10,9.1,0,4.40557,67.5,9.09277
24-08-2019 02:20,9.11,0,4.98895,67.5,11.6074
24-08-2019 02:30,9.1,0,5.67292,67.5,10.6216
24-08-2019 02:40,9.02,0,4.6872,67.5,9.79686
24-08-2019 02:50,8.9,0,4.8079,67.5,10.7021
24-08-2019 03:00,8.72,0,4.82802,67.5,9.69627
24-08-2019 03:10,8.5,0,3.82218,67.5,8.1674
24-08-2019 03:20,8.18,0,3.78195,67.5,6.69888
24-08-2019 03:30,7.79,0,3.15833,67.5,5.59246
24-08-2019 03:40,7.39,0,0.402335,67.5,5.49187
24-08-2019 03:50,7.34,0,3.56066,67.5,6.9604
24-08-2019 04:00,7.59,0,5.23035,67.5,9.65604
24-08-2019 04:10,7.78,0,4.86825,67.5,8.42892
24-08-2019 04:20,7.89,0,4.02335,67.5,7.46331
24-08-2019 04:30,7.87,0,2.89681,67.5,6.47759
24-08-2019 04:40,7.82,0,4.16417,67.5,7.48343
24-08-2019 04:50,7.73,0,3.90265,67.5,8.48927
24-08-2019 05:00,7.62,0,4.52627,45,13.1161
24-08-2019 05:10,7.53,0,4.36533,45,8.18752
24-08-2019 05:20,7.39,0,3.58078,45,6.21608
24-08-2019 05:30,7.06,0,1.00584,45,3.4802
24-08-2019 05:40,6.83,0,0.502919,45,2.55483
24-08-2019 05:50,6.42,0,1.0863,45,1.36794
24-08-2019 06:00,6.13,0,0,45,0
24-08-2019 06:10,6.11,0,0.0201168,45,0.0201168
24-08-2019 06:20,6.16,0,0.905254,45,2.43413
24-08-2019 06:30,6.18,0,1.68981,45,1.68981
24-08-2019 06:40,6.14,0,2.43413,45,4.24463
24-08-2019 06:50,5.93,0,0.643736,45,1.32771
24-08-2019 07:00,5.62,0,0.502919,45,2.71576
24-08-2019 07:10,5.3,0,0.0603503,45,0.965604
24-08-2019 07:20,5,0,0,45,0
24-08-2019 07:30,5.21,0,0.100584,45,1.10642
24-08-2019 07:40,5.25,0,0.523035,45,2.59506
24-08-2019 07:50,5.08,0,0,45,0
24-08-2019 08:00,5.1,0,0,45,0
24-08-2019 08:10,5.17,0,0,45,0
24-08-2019 08:20,5.43,0,3.29915,45,7.02075
24-08-2019 08:30,6.21,0,4.16417,45,8.0467
24-08-2019 08:40,7.62,0,4.82802,45,7.926
24-08-2019 08:50,8.98,0,4.86825,45,9.89744
24-08-2019 09:00,10.04,0,4.06358,45,9.75662
24-08-2019 09:10,11.2,0,2.93705,45,6.17584
24-08-2019 09:20,12.13,0,4.98895,22.5,11.9292
24-08-2019 09:30,12.87,0,6.75923,22.5,13.5989
24-08-2019 09:40,13.46,0,6.29654,45,11.6275
24-08-2019 09:50,14,0,5.33094,22.5,10.7826
24-08-2019 10:00,14.61,0,4.72744,45,8.32833
24-08-2019 10:10,14.77,0,5.59246,67.5,10.9435
24-08-2019 10:20,15.31,0,4.6872,45,9.15312
24-08-2019 10:30,15.86,0,5.89421,67.5,9.3744
24-08-2019 10:40,16.24,0,7.14145,90,12.8144
24-08-2019 10:50,16.81,0,4.84814,90,10.34
24-08-2019 11:00,17.56,0,5.47176,67.5,5.47176
24-08-2019 11:10,18.16,0,6.81958,90,14.9065
24-08-2019 11:20,18.59,0,11.1044,45,24.8844
24-08-2019 11:30,19.46,0,8.93184,22.5,20.3984
24-08-2019 11:40,19.69,0,14.0616,45,29.4509
24-08-2019 11:50,19.91,0,11.889,45,24.462
24-08-2019 12:00,20.5,0,10.6418,45,22.9934
24-08-2019 12:10,20.59,0,9.81697,90,23.5969
24-08-2019 12:20,20.91,0,11.6074,45,21.0824
24-08-2019 12:30,21.02,0,12.8546,90,26.1719
24-08-2019 12:40,21.1,0,15.2887,45,37.2763
24-08-2019 12:50,21.18,0,15.329,45,27.4795
24-08-2019 13:00,21.87,0,12.2109,22.5,22.0681
24-08-2019 13:10,22.39,0,14.4639,45,32.1868
24-08-2019 13:20,22.66,0,15.9727,45,29.3101
24-08-2019 13:30,22.49,0,14.2628,45,31.2011
24-08-2019 13:40,22.51,0,14.8462,45,26.8961
24-08-2019 13:50,22.39,0,15.4295,45,33.3938
24-08-2019 14:00,22.6,0,14.9065,22.5,31.5229
24-08-2019 14:10,22.67,0,15.8118,45,29.8533
24-08-2019 14:20,22.53,0,15.6709,67.5,30.3763
24-08-2019 14:30,22.81,0,12.7138,45,30.678
24-08-2019 14:40,23.09,0,14.5846,67.5,33.9973
24-08-2019 14:50,23.45,0,14.5243,45,32.4081
24-08-2019 15:00,23.33,0,13.8403,22.5,26.8961
24-08-2019 15:10,23.71,0,14.4036,45,29.974
24-08-2019 15:20,23.63,0,15.1278,45,28.6261
24-08-2019 15:30,22.94,0,12.6333,45,27.4594
24-08-2019 15:40,23.6,0,13.1765,45,29.632
24-08-2019 15:50,23.75,0,14.5243,45,27.399
24-08-2019 16:00,23.52,0,14.987,67.5,30.7786
24-08-2019 16:10,23.45,0,15.852,45,31.3017
24-08-2019 16:20,23.03,0,14.9065,45,28.2238
24-08-2019 16:30,22.45,0,14.7255,67.5,29.7527
24-08-2019 16:40,21.93,0,14.2427,67.5,28.2238
24-08-2019 16:50,21.25,0,12.7138,45,25.5684
24-08-2019 17:00,21.69,0,15.6508,90,29.8331
24-08-2019 17:10,21.87,0,15.3692,67.5,28.8273
24-08-2019 17:20,22.08,0,14.1421,45,33.5346
24-08-2019 17:30,21.17,0,12.2913,45,28.0025
24-08-2019 17:40,20.35,0,13.8202,45,26.2322
24-08-2019 17:50,19.9,0,14.2427,45,33.595
24-08-2019 18:00,19.74,0,14.1622,45,30.0947
24-08-2019 18:10,19.73,0,11.8286,45,24.4419
24-08-2019 18:20,19.71,0,10.3601,45,23.3153
24-08-2019 18:30,19.24,0,11.0441,45,30.678
24-08-2019 18:40,18.78,0,11.1246,45,24.9448
24-08-2019 18:50,18.39,0,13.5788,45,31.704
24-08-2019 19:00,18.01,0,11.8488,45,23.5366
24-08-2019 19:10,17.74,0,10.682,45,24.4419
24-08-2019 19:20,17.5,0,10.5613,45,22.5911
24-08-2019 19:30,17.29,0,12.4322,90,25.4276
24-08-2019 19:40,17.08,0,13.3978,90,27.4996
24-08-2019 19:50,16.8,0,13.9208,90,29.6722
24-08-2019 20:00,16.49,0,16.1537,90,31.3017
24-08-2019 20:10,16.17,0,14.7255,45,27.4996
24-08-2019 20:20,15.91,0,12.7339,45,28.8675
24-08-2019 20:30,15.68,0,15.1881,90,29.6923
24-08-2019 20:40,15.42,0,14.5042,45,28.083
24-08-2019 20:50,15.19,0,12.0701,45,28.4853
24-08-2019 21:00,14.97,0,10.5613,67.5,24.12
24-08-2019 21:10,14.77,0,8.63009,45,17.1998
24-08-2019 21:20,14.72,0,10.863,22.5,21.6054
24-08-2019 21:30,14.64,0,8.8916,90,22.1083
24-08-2019 21:40,14.48,0,8.63009,0,19.7546
24-08-2019 21:50,14.46,0,11.4867,0,23.7378
24-08-2019 22:00,14.35,0,10.3601,0,22.8526
24-08-2019 22:10,14.48,0,10.4808,0,23.1141
24-08-2019 22:20,14.59,0,9.133,0,17.4815
24-08-2019 22:30,14.4,0,6.55806,0,14.2225
24-08-2019 22:40,14.56,0,8.22775,22.5,17.924
24-08-2019 22:50,14.64,0,7.8053,22.5,17.6625
24-08-2019 23:00,14.9,0,9.33417,22.5,18.2258
24-08-2019 23:10,14.95,0,7.26215,22.5,16.2141
24-08-2019 23:20,15.07,0,8.8916,22.5,17.4815
24-08-2019 23:30,15.09,0,7.4432,22.5,18.4672
24-08-2019 23:40,14.95,0,6.98051,22.5,18.608
24-08-2019 23:50,14.98,0,8.14728,22.5,16.8377
25-08-2019 00:00,14.87,0,8.30822,45,15.6911
25-08-2019 00:10,14.68,0,8.73067,45,20.1369
25-08-2019 00:20,14.58,0,9.83709,45,22.5509
25-08-2019 00:30,14.67,0,9.19336,22.5,20.3582
25-08-2019 00:40,14.65,0,9.3744,45,21.1427
25-08-2019 00:50,14.5,0,8.06682,22.5,19.0304
25-08-2019 01:00,14.54,0,8.54962,22.5,21.0019
25-08-2019 01:10,14.41,0,7.4432,45,16.5561
25-08-2019 01:20,14.42,0,7.96623,22.5,19.0304
25-08-2019 01:30,14.48,0,7.46331,22.5,17.1194
25-08-2019 01:40,14.51,0,7.48343,22.5,14.9065
25-08-2019 01:50,14.37,0,7.40296,22.5,7.40296
25-08-2019 02:00,14.21,0,6.65864,22.5,14.2427
25-08-2019 02:10,14.26,0,7.84553,22.5,17.4815
25-08-2019 02:20,14.35,0,7.8053,22.5,15.9727
25-08-2019 02:30,14.5,0,8.69044,22.5,21.545
25-08-2019 02:40,14.51,0,8.18752,22.5,16.4153
25-08-2019 02:50,14.41,0,8.1674,22.5,18.3867
25-08-2019 03:00,14.27,0,8.24787,22.5,16.033
25-08-2019 03:10,14.15,0,8.00647,22.5,14.5042
25-08-2019 03:20,13.88,0,5.67292,22.5,13.7397
25-08-2019 03:30,13.7,0,6.59829,22.5,16.3952
25-08-2019 03:40,13.59,0,6.65864,22.5,13.4179
25-08-2019 03:50,13.39,0,6.81958,22.5,14.1421
25-08-2019 04:00,13.33,0,7.0811,22.5,15.7715
25-08-2019 04:10,13.42,0,8.00647,22.5,16.9987
25-08-2019 04:20,13.55,0,8.14728,22.5,14.8864
25-08-2019 04:30,13.56,0,7.18168,22.5,7.926
25-08-2019 04:40,13.39,0,6.51783,45,15.6307
25-08-2019 04:50,13.04,0,5.02919,45,10.6216
25-08-2019 05:00,12.76,0,5.23035,45,10.3199
25-08-2019 05:10,12.37,0,3.52043,45,8.00647
25-08-2019 05:20,12.06,0,3.98312,45,3.98312
25-08-2019 05:30,11.99,0,3.56066,0,8.44903
25-08-2019 05:40,11.77,0,1.06619,0,5.61257
25-08-2019 05:50,12,0,4.6872,0,11.4867
25-08-2019 06:00,12.47,0,4.74755,0,11.8085
25-08-2019 06:10,12.49,0,3.1181,0,5.89421
25-08-2019 06:20,12.11,0,0.583386,0,2.85658
25-08-2019 06:30,11.66,0,0,0,0
25-08-2019 06:40,11.19,0,3.31926,0,6.31666
25-08-2019 06:50,11.11,0,3.74172,0,6.98051
25-08-2019 07:00,11.14,0,3.27903,0,7.04086
25-08-2019 07:10,11.07,0,3.15833,0,4.50615
25-08-2019 07:20,10.97,0,3.50031,0,6.55806
25-08-2019 07:30,10.82,0,3.78195,0,7.36273
25-08-2019 07:40,10.9,0,4.26475,0,7.98635
25-08-2019 07:50,10.86,0,1.81051,0,5.75339
25-08-2019 08:00,10.96,0,1.48864,0,4.52627
25-08-2019 08:10,11.14,0,2.55483,0,8.30822
25-08-2019 08:20,11.54,0,4.94872,0,7.90588
25-08-2019 08:30,12.01,0,6.13561,45,10.2797
25-08-2019 08:40,12.37,0,6.29654,45,11.7281
25-08-2019 08:50,12.62,0,3.05775,67.5,8.54962
25-08-2019 09:00,12.97,0,2.11226,67.5,8.18752
25-08-2019 09:10,13.33,0,0,67.5,0
25-08-2019 09:20,13.49,0,1.34782,67.5,5.61257
25-08-2019 09:30,13.68,0,0.80467,67.5,6.05514
25-08-2019 09:40,13.69,0,3.52043,90,7.78518
25-08-2019 09:50,13.84,0,5.19012,90,9.21347
25-08-2019 10:00,13.96,0,6.05514,112.5,11.7079
25-08-2019 10:10,14.18,0,7.12133,112.5,13.2569
25-08-2019 10:20,14.33,0,8.6502,90,14.9669
25-08-2019 10:30,14.44,0,6.92016,90,13.0558
25-08-2019 10:40,14.59,0,6.94028,112.5,11.4263
25-08-2019 10:50,14.74,0,8.71055,90,14.3231
25-08-2019 11:00,15.02,0,6.51783,90,12.8546
25-08-2019 11:10,15.68,0,5.00907,90,10.5814
25-08-2019 11:20,16.7,0,3.78195,90,6.98051
25-08-2019 11:30,17.06,0,6.03503,90,10.8832
25-08-2019 11:40,17.46,0,7.48343,90,10.3802
25-08-2019 11:50,17.38,0,4.84814,112.5,10.1187
25-08-2019 12:00,18.15,0,4.52627,112.5,9.99802
25-08-2019 12:10,20.07,0,3.52043,112.5,8.87149
25-08-2019 12:20,20.68,0,5.31082,135,11.3861
25-08-2019 12:30,20.66,0,4.50615,135,11.4665
25-08-2019 12:40,21.06,0,3.43996,135,8.02658
25-08-2019 12:50,21.56,0,7.84553,135,16.4957
25-08-2019 13:00,22.03,0,7.76507,112.5,14.1823
25-08-2019 13:10,21.77,0,4.00323,112.5,4.00323
25-08-2019 13:20,21.47,0,4.82802,112.5,8.22775
25-08-2019 13:30,21.66,0,5.19012,112.5,12.7339
25-08-2019 13:40,22.38,0,6.37701,90,14.5042
25-08-2019 13:50,22.44,0,7.22191,112.5,12.9753
25-08-2019 14:00,23.64,0,7.70472,112.5,14.0817
25-08-2019 14:10,24.29,0,9.21347,90,20.4587
25-08-2019 14:20,24.87,0,8.91172,90,19.2316
25-08-2019 14:30,25.84,0,9.79686,67.5,9.79686
25-08-2019 14:40,26.81,0,10.8228,67.5,22.9733
25-08-2019 14:50,26.2,0,12.6132,67.5,25.4879
25-08-2019 15:00,25.86,0,12.1103,45,21.8669
25-08-2019 15:10,24.94,0,8.02658,67.5,16.4756
25-08-2019 15:20,24.88,0,9.07265,45,18.7086
25-08-2019 15:30,25.44,0,11.3257,90,23.6171
25-08-2019 15:40,24.62,0,12.2511,90,22.2491
25-08-2019 15:50,24.29,0,9.99802,90,21.7663
25-08-2019 16:00,24.02,0,9.55546,90,16.5561
25-08-2019 16:10,23.98,0,12.8345,90,21.9876
25-08-2019 16:20,25.79,0,11.8286,90,20.0162
25-08-2019 16:30,26.54,0,13.3978,90,27.1174
25-08-2019 16:40,26.62,0,13.6593,90,27.2582
25-08-2019 16:50,26.55,0,14.5645,90,26.5742
25-08-2019 17:00,26.55,0,13.3374,90,28.0025
25-08-2019 17:10,26.33,0,12.6132,90,31.0603
25-08-2019 17:20,25.97,0,14.8663,90,26.0914
25-08-2019 17:30,25.64,0,12.2511,90,28.264
25-08-2019 17:40,25.12,0,12.7339,90,25.9908
25-08-2019 17:50,24.12,0,11.547,90,30.678
25-08-2019 18:00,23.57,0,10.6015,90,20.7605
25-08-2019 18:10,23.2,0,10.6216,90,21.8066
25-08-2019 18:20,22.72,0,10.7423,90,19.5937
25-08-2019 18:30,21.89,0,10.5211,90,19.5937
25-08-2019 18:40,21.17,0,13.1362,90,26.4133
25-08-2019 18:50,20.57,0,10.8429,90,19.8955
25-08-2019 19:00,19.99,0,9.45487,90,16.878
25-08-2019 19:10,19.44,0,7.4432,90,18.2258
25-08-2019 19:20,18.88,0,5.14989,90,11.2855
25-08-2019 19:30,18.3,0,3.21868,90,8.4088
25-08-2019 19:40,18,0,4.16417,90,8.1674
25-08-2019 19:50,17.7,0,3.33938,90,8.12717
25-08-2019 20:00,17.34,0,3.07786,90,7.00063
25-08-2019 20:10,16.88,0,1.34782,90,4.72744
25-08-2019 20:20,16.27,0,2.33354,90,4.36533
25-08-2019 20:30,15.61,0,0.885137,90,3.3595
25-08-2019 20:40,14.98,0,0.784553,90,4.00323
25-08-2019 20:50,14.55,0,0,90,0
25-08-2019 21:00,14.29,0,0,90,0
25-08-2019 21:10,13.91,0,1.70992,90,5.10965
25-08-2019 21:20,13.71,0,2.37378,90,3.88253
25-08-2019 21:30,13.34,0,0.321868,90,1.85074
25-08-2019 21:40,13.18,0,2.43413,90,4.74755
25-08-2019 21:50,13.03,0,1.26736,90,3.09798
25-08-2019 22:00,13.25,0,1.99156,90,1.99156
25-08-2019 22:10,13.04,0,0.844903,90,4.36533
25-08-2019 22:20,12.97,0,0.643736,90,2.55483
25-08-2019 22:30,12.96,0,2.37378,90,4.82802
25-08-2019 22:40,12.83,0,1.89097,90,4.16417
25-08-2019 22:50,12.54,0,1.66969,90,4.50615
25-08-2019 23:00,12.21,0,0.241401,90,1.50876
25-08-2019 23:10,11.98,0,0.281635,90,1.06619
25-08-2019 23:20,11.66,0,0.0201168,90,0.945487
25-08-2019 23:30,11.42,0,0,90,0
25-08-2019 23:40,11.38,0,0,90,0
25-08-2019 23:50,11.25,0,0,90,0
26-08-2019 00:00,11.14,0,0,90,0
26-08-2019 00:10,10.83,0,0.281635,90,0.86502
26-08-2019 00:20,10.57,0,0,90,0
26-08-2019 00:30,10.37,0,0,90,0
26-08-2019 00:40,10.31,0,0,90,0
26-08-2019 00:50,10.09,0,0,90,0
26-08-2019 01:00,9.85,0,0,90,0
26-08-2019 01:10,9.84,0,0,90,0
26-08-2019 01:20,9.71,0,0.140817,90,0.643736
26-08-2019 01:30,9.66,0,0,90,0
26-08-2019 01:40,9.7,0,0,90,0
26-08-2019 01:50,9.46,0,0,90,0
26-08-2019 02:00,9.23,0,0,90,0
26-08-2019 02:10,9.05,0,0,90,0
26-08-2019 02:20,9.15,0,0,90,0
26-08-2019 02:30,9.28,0,1.99156,90,5.81374
26-08-2019 02:40,9.36,0,0.965604,90,2.37378
26-08-2019 02:50,9.41,0,1.12654,90,1.12654
26-08-2019 03:00,9.46,0,0.120701,90,1.77027
26-08-2019 03:10,9.32,0,0.221284,90,3.29915
26-08-2019 03:20,9.3,0,1.42829,90,2.19273
26-08-2019 03:30,8.93,0,0.623619,90,3.03763
26-08-2019 03:40,9.17,0,4.40557,90,12.573
26-08-2019 03:50,9.82,0,6.53794,202.5,11.9896
26-08-2019 04:00,10.05,0,5.06942,225,10.2595
26-08-2019 04:10,10.04,0,4.12393,225,9.75662
26-08-2019 04:20,10.07,0,2.75599,225,8.36857
26-08-2019 04:30,10.29,0,6.15573,225,11.5671
26-08-2019 04:40,10.58,0,3.963,225,13.4581
26-08-2019 04:50,10.33,0,0.462685,225,2.01167
26-08-2019 05:00,10.4,0,5.95456,45,5.95456
26-08-2019 05:10,10.48,0,5.63269,45,11.1849
26-08-2019 05:20,10.18,0,4.62685,45,7.74495
26-08-2019 05:30,9.89,0,5.43152,45,9.29394
26-08-2019 05:40,9.59,0,3.92277,67.5,9.71639
26-08-2019 05:50,9.24,0,1.73004,67.5,2.09214
26-08-2019 06:00,9.1,0,0.965604,67.5,4.02335
26-08-2019 06:10,8.74,0,0,67.5,0
26-08-2019 06:20,8.62,0,1.66969,67.5,1.66969
26-08-2019 06:30,8.44,0,0.221284,67.5,1.54899
26-08-2019 06:40,8.19,0,0,67.5,0
26-08-2019 06:50,8.11,0,0,67.5,0
26-08-2019 07:00,8.43,0,3.13821,67.5,3.13821
26-08-2019 07:10,8.59,0,4.52627,67.5,9.23359
26-08-2019 07:20,8.66,0,4.0837,45,9.59569
26-08-2019 07:30,8.89,0,5.89421,292.5,13.1362
26-08-2019 07:40,8.97,0,5.14989,292.5,10.0383
26-08-2019 07:50,9.06,0,4.12393,292.5,9.27382
