Fecha,Temperatura [°C],Registro de Lluvia [mm],Velocidad de Viento [Km/h],Rafaga de Viento [km/h],Temperatura de suelo [°C]
03-03-2020 19:10,27.5732511292882,0,4.9487328,10.8228384,22.4
03-03-2020 19:20,27.2811622512514,0,2.7962352,6.5781936,22.4
03-03-2020 19:30,26.9689293126602,0,1.3679424,3.621024,22.4
03-03-2020 19:40,26.495543889635,0,1.3880592,2.0720304,22.4
03-03-2020 19:50,25.8509339518984,0,2.0720304,5.129784,22.4
03-03-2020 20:00,25.1660358930534,0,1.9312128,3.52044,22.4
03-03-2020 20:10,24.5214259553168,0,2.7560016,3.2991552,22.4
03-03-2020 20:20,24.0278964717373,0,2.6353008,6.0149232,22.4
03-03-2020 20:30,23.6552313514833,0,2.5347168,2.816352,22.4
03-03-2020 20:40,23.3127823220608,0,1.9513296,5.4516528,22.3
03-03-2020 20:50,22.9602612623611,0,1.8708624,5.0090832,22.3
03-03-2020 21:00,22.6681723843243,0,1.4484096,2.816352,22.3
03-03-2020 21:10,22.4667317787816,0,0.0804672,1.8909792,22.3
03-03-2020 21:20,21.9832743254792,0,0,0,22.3
03-03-2020 21:30,21.590465144671,0,0,0,22.3
03-03-2020 21:40,21.217800024417,0,0,0,22.2
03-03-2020 21:50,20.7847027225003,0,0,0,22.2
03-03-2020 22:00,20.381821511415,0,0,0,22.2
03-03-2020 22:10,19.8782199975583,0,0,0,22.1
03-03-2020 22:20,19.55591502869,0,0,0,22.1
03-03-2020 22:30,19.3444023928702,0,0,0,22.1
03-03-2020 22:40,19.1429617873276,0,0,0,22
03-03-2020 22:50,18.9818093028934,0,0,0,22
03-03-2020 23:00,18.7702966670736,0,0,0,22
03-03-2020 23:10,18.6292882431938,0,0,0,21.9
03-03-2020 23:20,18.5184959101453,0,0,0,21.9
03-03-2020 23:30,18.4077035770968,0,0,0,21.8
03-03-2020 23:40,18.2465510926627,0,0,0,21.8
03-03-2020 23:50,18.1458307898913,0,0,0,21.8
04-03-2020 00:00,18.0753265779514,0,0,0,21.8
04-03-2020 00:10,17.9746062751801,0,0,0,21.7
04-03-2020 00:20,17.8335978513002,0,0,0,21.7
04-03-2020 00:30,17.6724453668661,0,0,0,21.7
04-03-2020 00:40,17.5515810035405,0,0,0,21.7
04-03-2020 00:50,17.4206446099377,0,0,0,21.6
04-03-2020 01:00,17.4911488218777,0,0,0.2212848,21.6
04-03-2020 01:10,17.440788670492,0,0,0,21.5
04-03-2020 01:20,17.289708216335,0,0,0,21.5
04-03-2020 01:30,17.1587718227323,0,0.3822192,2.9571696,21.5
04-03-2020 01:40,17.0983396410695,0,0,0,21.4
04-03-2020 01:50,17.0681235502381,0,0,0,21.4
04-03-2020 02:00,17.0379074594067,0,0,0,21.4
04-03-2020 02:10,17.0479794896838,0,0.2816352,5.9746896,21.4
04-03-2020 02:20,17.0379074594067,0,0,0,21.3
04-03-2020 02:30,16.9170430960811,0,0,0,21.3
04-03-2020 02:40,16.7760346722012,0,0,0,21.3
04-03-2020 02:50,16.5947381272128,0,0,0,21.2
04-03-2020 03:00,16.4235136125015,0,0,0,21.2
04-03-2020 03:10,16.3429373702845,0,0,0,21.2
04-03-2020 03:20,16.2522890977903,0,0,0,21.1
04-03-2020 03:30,16.1817848858503,0,0,0,21.1
04-03-2020 03:40,16.1112806739104,0,0,0,21.1
04-03-2020 03:50,16.0004883408619,0,0,0,21.1
04-03-2020 04:00,15.8997680380906,0,0,0,21
04-03-2020 04:10,15.778903674765,0,0,0,21
04-03-2020 04:20,15.7184714931022,0,0,0,21
04-03-2020 04:30,15.6983274325479,0,0,0,20.9
04-03-2020 04:40,15.6781833719937,0,0,0,20.9
04-03-2020 04:50,15.6076791600537,0,0,0,20.9
04-03-2020 05:00,15.4565987058967,0,0,0,20.8
04-03-2020 05:10,15.4062385545111,0,0,0,20.8
04-03-2020 05:20,15.4163105847882,0,0,0,20.8
04-03-2020 05:30,15.3055182517397,0,0,0,20.7
04-03-2020 05:40,15.174581858137,0,0,0,20.7
04-03-2020 05:50,15.1040776461971,0,0,0,20.7
04-03-2020 06:00,14.95299719204,0,0,0,20.6
04-03-2020 06:10,14.8623489195458,0,0,0,20.6
04-03-2020 06:20,14.7717006470517,0,0,0,20.6
04-03-2020 06:30,14.650836283726,0,0,0,20.6
04-03-2020 06:40,14.5904041020632,0,0,0,20.5
04-03-2020 06:50,14.5501159809547,0,0,0,20.5
04-03-2020 07:00,14.5601880112318,0,0,0,20.5
04-03-2020 07:10,14.5601880112318,0,0,0,20.4
04-03-2020 07:20,14.5601880112318,0,0,0,20.4
04-03-2020 07:30,14.6709803442803,0,0,0,20.4
04-03-2020 07:40,14.8522768892687,0,0,0,20.4
04-03-2020 07:50,15.255158100354,0,0,0,20.3
04-03-2020 08:00,15.8393358564278,0,0,0,20.3
04-03-2020 08:10,16.6048101574899,0,0,0,20.3
04-03-2020 08:20,17.5112928824319,0,0,0,20.2
04-03-2020 08:30,18.4379196679282,0,0,0,20.2
04-03-2020 08:40,19.3947625442559,0,0,0,20.2
04-03-2020 08:50,20.3516054205836,0,0,0,20.2
04-03-2020 09:00,21.1775119033085,0,0,0,20.2
04-03-2020 09:10,21.7516176291051,0,0,0,20.2
04-03-2020 09:20,22.3357953851789,0,3.1784544,8.1271872,20.1
04-03-2020 09:30,23.0408375045782,0,4.7676816,7.8053184,20.1
04-03-2020 09:40,23.7559516542547,0,5.7936384,10.0986336,20.1
04-03-2020 09:50,24.4106336222683,0,5.6930544,11.7884448,20.1
04-03-2020 10:00,25.1056037113906,0,4.928616,9.5152464,20.1
04-03-2020 10:10,25.7502136491271,0,6.839712,16.1135568,20.1
04-03-2020 10:20,26.193382981321,0,8.750808,17.0389296,20.1
04-03-2020 10:30,26.5257599804664,0,9.3945456,18.8695584,20.2
04-03-2020 10:40,26.8279208887804,0,10.259568,19.0304928,20.2
04-03-2020 10:50,27.2207300695886,0,7.0609968,15.4497024,20.2
04-03-2020 11:00,27.6739714320596,0,8.0668368,18.5678064,20.2
04-03-2020 11:10,27.8653400073251,0,9.4951296,19.1914272,20.2
04-03-2020 11:20,28.1372848248077,0,9.6359472,20.217384,20.3
04-03-2020 11:30,28.2581491881333,0,10.0986336,20.5392528,20.3
04-03-2020 11:40,28.4998779147845,0,8.1271872,17.8838352,20.3
04-03-2020 11:50,28.5804541570016,0,9.2336112,23.0136192,20.4
04-03-2020 12:00,28.5804541570016,0,9.3945456,22.1083632,20.4
04-03-2020 12:10,28.76175070199,0,8.6703408,18.9299088,20.5
04-03-2020 12:20,28.8020388230985,0,9.8974656,23.3958384,20.5
04-03-2020 12:30,28.9631913075326,0,9.9376992,22.7923344,20.6
04-03-2020 12:40,29.0135514589183,0,7.4633328,20.720304,20.6
04-03-2020 12:50,28.912831156147,0,7.946136,17.1395136,20.7
04-03-2020 13:00,28.8624710047613,0,8.4088224,19.2718944,20.8
04-03-2020 13:10,28.8423269442071,0,10.0986336,26.5944096,20.9
04-03-2020 13:20,28.9631913075326,0,10.2394512,22.2491808,20.9
04-03-2020 13:30,28.9430472469784,0,10.4003856,25.8702048,21
04-03-2020 13:40,28.7416066414357,0,10.360152,24.4016784,21.1
04-03-2020 13:50,28.9027591258699,0,9.2134944,23.9792256,21.2
04-03-2020 14:00,29.1243437919668,0,7.9863696,22.4704656,21.2
04-03-2020 14:10,29.3862165791723,0,8.0869536,19.8753984,21.3
04-03-2020 14:20,29.5272250030521,0,8.9922096,20.2375008,21.4
04-03-2020 14:30,29.5977292149921,0,8.147304,21.1025232,21.4
04-03-2020 14:40,29.7185935783177,0,8.7910416,21.3841584,21.5
04-03-2020 14:50,29.6883774874863,0,9.9779328,24.0194592,21.6
04-03-2020 15:00,29.8293859113661,0,8.3887056,24.542496,21.7
04-03-2020 15:10,29.7488096691491,0,8.5094064,21.424392,21.8
04-03-2020 15:20,29.8998901233061,0,8.1271872,22.2692976,21.8
04-03-2020 15:30,30.0308265169088,0,8.8312752,25.1661168,21.9
04-03-2020 15:40,30.0610426077402,0,8.9922096,23.0538528,22
04-03-2020 15:50,30.0207544866317,0,9.4146624,21.323808,22
04-03-2020 16:00,29.9301062141375,0,8.9318592,27.1777968,22.1
04-03-2020 16:10,29.9804663655231,0,9.454896,23.7981744,22.2
04-03-2020 16:20,30.0711146380173,0,10.0785168,24.944832,22.2
04-03-2020 16:30,30.0006104260774,0,10.9234224,25.5885696,22.3
04-03-2020 16:40,30.0308265169088,0,8.2680048,22.6716336,22.3
04-03-2020 16:50,29.9401782444146,0,9.1732608,20.4789024,22.4
04-03-2020 17:00,30.0308265169088,0,8.6099904,19.5535296,22.4
04-03-2020 17:10,29.9804663655231,0,8.1070704,18.5678064,22.5
04-03-2020 17:20,29.8394579416433,0,7.4230992,20.6800704,22.5
04-03-2020 17:30,29.8293859113661,0,6.6586608,19.815048,22.5
04-03-2020 17:40,29.6783054572091,0,7.2621648,18.3867552,22.6
04-03-2020 17:50,29.5070809424979,0,8.449056,21.5450928,22.6
04-03-2020 18:00,29.3257843975095,0,7.6242672,17.903952,22.6
04-03-2020 18:10,29.0437675497497,0,7.8053184,21.223224,22.6
04-03-2020 18:20,28.9229031864241,0,6.6184272,14.7053808,22.7
04-03-2020 18:30,28.8523989744842,0,5.1096672,10.5009696,22.7
04-03-2020 18:40,28.5401660358931,0,5.1901344,13.07592,22.7
04-03-2020 18:50,28.2782932486876,0,4.4659296,9.9376992,22.7
04-03-2020 19:00,27.9257721889879,0,3.4399728,8.1070704,22.7
04-03-2020 19:10,27.3415944329142,0,3.5606736,9.3341952,22.7
04-03-2020 19:20,26.7775607373947,0,2.8767024,9.454896,22.7
04-03-2020 19:30,26.2840312538152,0,2.5548336,6.8799456,22.7
04-03-2020 19:40,25.820717861067,0,2.414016,5.6125872,22.7
04-03-2020 19:50,25.2566841655476,0,2.816352,5.8137552,22.7
04-03-2020 20:00,24.7430106214137,0,2.8968192,6.5178432,22.7
04-03-2020 20:10,24.309913319497,0,1.408176,4.1440608,22.7
04-03-2020 20:20,23.9070321084117,0,0,0,22.7
04-03-2020 20:30,23.5947991698205,0,0,0,22.6
04-03-2020 20:40,23.2221340495666,0,0,0,22.6
04-03-2020 20:50,22.8091808082041,0,0,0,22.6
04-03-2020 21:00,22.4868758393359,0,0,0,22.6
04-03-2020 21:10,22.2149310218532,0,0,0,22.6
04-03-2020 21:20,21.9228421438164,0,0,0,22.5
04-03-2020 21:30,21.4897448418996,0,0,0,22.5
04-03-2020 21:40,21.1674398730314,0,0,0,22.5
04-03-2020 21:50,20.764558661946,0,0,0,22.5
04-03-2020 22:00,20.4724697839092,0,0,0,22.4
04-03-2020 22:10,20.2811012086436,0,0,0,22.4
04-03-2020 22:20,20.0998046636552,0,0,0,22.4
04-03-2020 22:30,20.0192284214382,0,0,0,22.3
04-03-2020 22:40,19.8782199975583,0,0.0201168,0.2414016,22.3
04-03-2020 22:50,19.7875717250641,0,0,0,22.3
04-03-2020 23:00,19.6364912709071,0,0,0,22.2
04-03-2020 23:10,19.5256989378586,0,0,0,22.2
04-03-2020 23:20,19.404834574533,0,0,0,22.2
04-03-2020 23:30,19.2738981809303,0,0,0,22.1
04-03-2020 23:40,19.1228177267733,0,0,0,22.1
04-03-2020 23:50,18.9415211817849,0,0,0,22.1
05-03-2020 00:00,18.7904407276279,0,0,0,22
05-03-2020 00:10,18.7098644854108,0,0,0,22
05-03-2020 00:20,18.6393602734709,0,0,0,22
05-03-2020 00:30,18.5285679404224,0,0,0,21.9
05-03-2020 00:40,18.3573434257111,0,0,0,21.9
05-03-2020 00:50,18.2566231229398,0,0,0,21.9
05-03-2020 01:00,18.1256867293371,0,0,0,21.8
05-03-2020 01:10,17.9947503357344,0,0,0,21.8
05-03-2020 01:20,17.8839580026859,0,0,0,21.8
05-03-2020 01:30,17.7530216090831,0,0,0,21.8
05-03-2020 01:40,17.6623733365889,0,0,0,21.7
05-03-2020 01:50,17.5717250640947,0,0,0,21.7
05-03-2020 02:00,17.4105725796606,0,0,0,21.7
05-03-2020 02:10,17.3400683677207,0,0,0,21.6
05-03-2020 02:20,17.2292760346722,0,0,0,21.6
05-03-2020 02:30,17.1285557319009,0,0,0,21.6
05-03-2020 02:40,16.9271151263582,0,0,0,21.6
05-03-2020 02:50,16.7558906116469,0,0,0,21.5
05-03-2020 03:00,16.6450982785985,0,0,0,21.5
05-03-2020 03:10,16.5846660969357,0,0,0,21.5
05-03-2020 03:20,16.5544500061043,0,0,0,21.4
05-03-2020 03:30,16.5242339152729,0,0,0,21.4
05-03-2020 03:40,16.4839457941643,0,0,0,21.4
05-03-2020 03:50,16.4335856427787,0,0,0,21.3
05-03-2020 04:00,16.3630814308387,0,0,0,21.3
05-03-2020 04:10,16.2925772188988,0,0,0,21.3
05-03-2020 04:20,16.1817848858503,0,0,0,21.2
05-03-2020 04:30,16.1213527041875,0,0,0,21.2
05-03-2020 04:40,16.1012086436333,0,0,0,21.2
05-03-2020 04:50,16.0911366133561,0,0,0,21.1
05-03-2020 05:00,16.0307044316933,0,0,0,21.1
05-03-2020 05:10,15.9602002197534,0,0,0,21.1
05-03-2020 05:20,15.8896960078135,0,0,0,21.1
05-03-2020 05:30,15.7889757050421,0,0,0,21
05-03-2020 05:40,15.7486875839336,0,0,0,21
05-03-2020 05:50,15.6882554022708,0,0,0,21
05-03-2020 06:00,15.6378952508851,0,0,0,20.9
05-03-2020 06:10,15.5673910389452,0,0,0,20.9
05-03-2020 06:20,15.5271029178367,0,0,0,20.9
05-03-2020 06:30,15.6378952508851,0,0,0,20.8
05-03-2020 06:40,15.778903674765,0,0,0,20.8
05-03-2020 06:50,15.8091197655964,0,0,0,20.8
05-03-2020 07:00,15.7990477353193,0,0,0,20.8
05-03-2020 07:10,15.9702722500305,0,0,0,20.7
05-03-2020 07:20,16.1314247344647,0,0.301752,2.9370528,20.7
05-03-2020 07:30,16.3227933097302,0,1.0259568,2.9772864,20.7
05-03-2020 07:40,16.5645220363814,0,0.8851392,3.3997392,20.6
05-03-2020 07:50,16.9774752777439,0,2.2329648,0,20.6
05-03-2020 08:00,17.6523013063118,0,2.9571696,5.0493168,20.6
05-03-2020 08:10,18.4278476376511,0,3.5807904,6.2965584,20.6
05-03-2020 08:20,19.2235380295446,0,2.7560016,5.2706016,20.6
05-03-2020 08:30,20.0192284214382,0,2.6755344,5.6125872,20.5
05-03-2020 08:40,20.8149188133317,0,3.0979872,6.0953904,20.5
05-03-2020 08:50,21.6106092052252,0,4.0635936,9.4951296,20.5
05-03-2020 09:00,22.3962275668416,0,6.4574928,13.2368544,20.5
05-03-2020 09:10,23.0509095348553,0,7.8656688,17.3607984,20.5
05-03-2020 09:20,23.5746551092663,0,9.3140784,20.519136,20.5
05-03-2020 09:30,24.0379685020144,0,8.9318592,19.5535296,20.5
05-03-2020 09:40,24.5314979855939,0,8.9720928,17.4211488,20.5
05-03-2020 09:50,24.9243071664021,0,10.5412032,21.2031072,20.5
05-03-2020 10:00,25.3775485288731,0,10.5412032,21.6456768,20.5
05-03-2020 10:10,25.8710780124527,0,9.6761808,22.2089472,20.5
05-03-2020 10:20,26.1732389207667,0,13.679424,27.2381472,20.5
05-03-2020 10:30,26.3545354657551,0,14.3432784,30.8189376,20.5
05-03-2020 10:40,26.5559760712978,0,13.6190736,26.8156944,20.5
05-03-2020 10:50,26.9286411915517,0,11.3861088,25.0856496,20.5
05-03-2020 11:00,27.18044194848,0,13.3977888,26.65476,20.6
05-03-2020 11:10,27.3818825540227,0,13.0960368,26.353008,20.6
05-03-2020 11:20,27.5933951898425,0,13.1362704,27.6404832,20.6
05-03-2020 11:30,27.8653400073251,0,11.3458752,23.1946704,20.6
05-03-2020 11:40,28.006348431205,0,11.0843568,26.4334752,20.7
05-03-2020 11:50,28.1372848248077,0,12.9351024,24.8643648,20.7
05-03-2020 12:00,28.1171407642534,0,12.0097296,25.7293872,20.8
05-03-2020 12:10,28.2682212184104,0,12.774168,27.560016,20.8
05-03-2020 12:20,28.4696618239531,0,13.1362704,25.9104384,20.9
05-03-2020 12:30,28.8322549139299,0,10.6015536,21.927312,20.9
05-03-2020 12:40,28.9833353680869,0,12.1304304,28.767024,21
05-03-2020 12:50,29.0941277011354,0,13.0960368,28.264104,21
05-03-2020 13:00,29.3560004883409,0,10.9837728,22.430232,21.1
05-03-2020 13:10,29.7387376388719,0,11.5269264,31.784544,21.2
05-03-2020 13:20,29.7689537297033,0,13.7397744,28.9279584,21.3
05-03-2020 13:30,29.7085215480405,0,14.3633952,32.1667632,21.3
05-03-2020 13:40,29.7588816994262,0,14.3633952,33.0519024,21.4
05-03-2020 13:50,29.8696740324747,0,13.7397744,26.6145264,21.5
05-03-2020 14:00,29.7286656085948,0,15.5100528,34.1382096,21.6
05-03-2020 14:10,29.7185935783177,0,14.484096,34.3594944,21.7
05-03-2020 14:20,29.7991698205347,0,16.2543744,34.9629984,21.7
05-03-2020 14:30,30.0207544866317,0,13.4380224,34.399728,21.8
05-03-2020 14:40,30.0610426077402,0,13.9208256,27.560016,21.9
05-03-2020 14:50,30.1718349407887,0,14.1018768,30.0544992,22
05-03-2020 15:00,30.0308265169088,0,16.898112,34.1784432,22.1
05-03-2020 15:10,30.2524111830057,0,12.472416,28.9883088,22.2
05-03-2020 15:20,30.1718349407887,0,15.2284176,33.393888,22.2
05-03-2020 15:30,30.2624832132829,0,14.58468,33.19272,22.3
05-03-2020 15:40,30.3329874252228,0,14.9266656,31.9052448,22.4
05-03-2020 15:50,30.3934196068856,0,13.2972048,30.2154336,22.5
05-03-2020 16:00,30.423635697717,0,13.3977888,29.8332144,22.6
05-03-2020 16:10,30.3531314857771,0,13.9610592,33.6151728,22.6
05-03-2020 16:20,30.27255524356,0,15.1077168,28.1434032,22.7
05-03-2020 16:30,30.1617629105115,0,12.9954528,32.3276976,22.7
05-03-2020 16:40,30.1718349407887,0,13.57884,34.0778592,22.8
05-03-2020 16:50,30.2020510316201,0,11.4866928,27.8416512,22.9
05-03-2020 17:00,30.1919790013429,0,11.868912,28.1031696,22.9
05-03-2020 17:10,30.1819069710658,0,11.2251744,24.6631968,23
05-03-2020 17:20,29.9804663655231,0,12.371832,29.0084256,23
05-03-2020 17:30,29.8696740324747,0,10.6216704,26.0110224,23
05-03-2020 17:40,29.6480893663777,0,11.4062256,28.867608,23.1
05-03-2020 17:50,29.517152972775,0,11.0038896,27.6203664,23.1
05-03-2020 18:00,29.3862165791723,0,9.55548,26.2323072,23.1
05-03-2020 18:10,29.144487852521,0,11.2452912,21.5652096,23.1
05-03-2020 18:20,28.9229031864241,0,10.3802688,24.3212112,23.2
05-03-2020 18:30,28.7315346111586,0,10.0785168,23.5165392,23.2
05-03-2020 18:40,28.6005982175559,0,6.437376,14.9065488,23.2
05-03-2020 18:50,28.3185813697961,0,9.2939616,22.7722176,23.2
05-03-2020 19:00,27.9157001587108,0,7.3828656,17.5418496,23.2
05-03-2020 19:10,27.3214503723599,0,5.0694336,13.6995408,23.2
05-03-2020 19:20,26.7372726162862,0,5.230368,12.5931168,23.2
05-03-2020 19:30,26.122878769381,0,4.8682656,9.5755968,23.2
05-03-2020 19:40,25.6092052252472,0,4.425696,8.348472,23.2
05-03-2020 19:50,25.1257477719448,0,4.2446448,8.2680048,23.2
05-03-2020 20:00,24.6725064094738,0,4.7073312,9.756648,23.1
05-03-2020 20:10,24.2897692589427,0,3.2589216,7.0207632,23.1
05-03-2020 20:20,23.9473202295202,0,2.715768,7.2822816,23.1
05-03-2020 20:30,23.6451593212062,0,3.0577536,7.04088,23.1
05-03-2020 20:40,23.3832865340007,0,3.4802064,8.5295232,23.1
05-03-2020 20:50,23.1617018679038,0,3.218688,2.6755344,23
05-03-2020 21:00,22.9401172018069,0,3.3595056,5.5924704,23
05-03-2020 21:10,22.7688926870956,0,3.3796224,7.2219312,23
05-03-2020 21:20,22.5976681723843,0,2.5548336,0,23
05-03-2020 21:30,22.3962275668416,0,1.7300448,3.2589216,22.9
05-03-2020 21:40,22.1746429007447,0,0.9656064,0,22.9
05-03-2020 21:50,21.8825540227078,0,1.5691104,4.6872144,22.9
05-03-2020 22:00,21.6508973263338,0,0.9454896,3.9026592,22.8
05-03-2020 22:10,21.3588084482969,0,0.9857232,2.2530816,22.8
05-03-2020 22:20,21.1070076913686,0,2.2329648,4.8883824,22.8
05-03-2020 22:30,20.915639116103,0,1.5489936,2.2933152,22.7
05-03-2020 22:40,20.6940544500061,0,1.7501616,2.8968192,22.7
05-03-2020 22:50,20.4926138444634,0,0.8247888,2.7358848,22.7
05-03-2020 23:00,20.381821511415,0,1.0259568,3.3796224,22.6
05-03-2020 23:10,20.2710291783665,0,0.7443216,3.1583376,22.6
05-03-2020 23:20,20.1400927847638,0,0,0,22.6
05-03-2020 23:30,19.9487242094982,0,0,0,22.5
05-03-2020 23:40,19.706995482847,0,0,0,22.5
05-03-2020 23:50,19.4249786350873,0,0,0,22.5
06-03-2020 00:00,19.102673666219,0,0,0,22.4
06-03-2020 00:10,18.9213771212306,0,0,0,22.4
06-03-2020 00:20,18.7602246367965,0,0,0,22.4
06-03-2020 00:30,18.649432303748,0,0,0,22.3
06-03-2020 00:40,18.5285679404224,0,0,0,22.3
06-03-2020 00:50,18.3371993651569,0,0,0,22.2
06-03-2020 01:00,18.1659748504456,0,0,0,22.2
06-03-2020 01:10,18.0048223660115,0,0,0,22.2
06-03-2020 01:20,18.0350384568429,0,0,0,22.2
06-03-2020 01:30,18.0753265779514,0,0,0,22.1
06-03-2020 01:40,18.0652545476743,0,0,0,22.1
06-03-2020 01:50,17.9846783054572,0,0,0,22
06-03-2020 02:00,17.8839580026859,0,0,0,22
06-03-2020 02:10,17.742949578806,0,0,0,22
06-03-2020 02:20,17.6220852154804,0,0,0,21.9
06-03-2020 02:30,17.5616530338176,0,0,0,21.9
06-03-2020 02:40,17.4508607007691,0,0,0,21.9
06-03-2020 02:50,17.3602124282749,0,0,0,21.9
06-03-2020 03:00,17.2594921255036,0,0,0,21.8
06-03-2020 03:10,17.1688438530094,0,0,0,21.8
06-03-2020 03:20,17.0681235502381,0,0,0,21.8
06-03-2020 03:30,17.0479794896838,0,0,0,21.7
06-03-2020 03:40,16.987547308021,0,0.0201168,1.2271248,21.7
06-03-2020 03:50,16.9371871566353,0,0.0201168,1.2673584,21.7
06-03-2020 04:00,16.9170430960811,0,0,0,21.7
06-03-2020 04:10,16.9069710658039,0,0,0,21.6
06-03-2020 04:20,16.9271151263582,0,0,0,21.6
06-03-2020 04:30,16.9573312171896,0,0,0,21.6
06-03-2020 04:40,17.0278354291295,0,0,0,21.6
06-03-2020 04:50,17.0479794896838,0,0,0,21.5
06-03-2020 05:00,17.0177633988524,0,0,0,21.5
06-03-2020 05:10,16.9976193382981,0,0,0,21.5
06-03-2020 05:20,16.9170430960811,0,0,0,21.5
06-03-2020 05:30,16.8465388841411,0,0,0,21.4
06-03-2020 05:40,16.7458185813698,0,0,0,21.4
06-03-2020 05:50,16.5242339152729,0,0,0,21.4
06-03-2020 06:00,16.3127212794531,0,0,0.7443216,21.3
06-03-2020 06:10,16.2220730069589,0,0.1408176,0.2212848,21.3
06-03-2020 06:20,16.1918569161275,0,0,0.2212848,21.3
06-03-2020 06:30,16.1314247344647,0,0,0,21.3
06-03-2020 06:40,16.1314247344647,0,0.0603504,0.2212848,21.2
06-03-2020 06:50,16.2120009766817,0,0,0,21.2
06-03-2020 07:00,16.2422170675131,0,0,0,21.2
06-03-2020 07:10,16.1314247344647,0,0,0,21.2
06-03-2020 07:20,15.9501281894763,0,0,0,21.1
06-03-2020 07:30,15.8695519472592,0,0,0,21.1
06-03-2020 07:40,15.8494078867049,0,0,0,21.1
06-03-2020 07:50,16.0508484922476,0,0,0,21.1
06-03-2020 08:00,16.3932975216701,0,0,0,21
06-03-2020 08:10,16.8767549749725,0,0,0,21
06-03-2020 08:20,17.5112928824319,0,0,0,21
06-03-2020 08:30,18.2163350018313,0,0,0,21
06-03-2020 08:40,18.9918813331706,0,0.2414016,4.8682656,20.9
06-03-2020 08:50,19.8379318764498,0,2.8565856,11.9896128,20.9
06-03-2020 09:00,20.6336222683433,0,6.3770256,12.0298464,20.9
06-03-2020 09:10,21.4494567207911,0,6.4574928,11.6275104,20.9
06-03-2020 09:20,22.2350750824075,0,7.2018144,13.8001248,20.9
06-03-2020 09:30,22.9602612623611,0,8.3887056,19.3925952,20.8
06-03-2020 09:40,23.5947991698205,0,9.0726768,18.9299088,20.8
06-03-2020 09:50,24.1286167745086,0,12.7138176,25.9707888,20.8
06-03-2020 10:00,24.6523623489195,0,12.5327664,24.9247152,20.8
06-03-2020 10:10,25.216396044439,0,11.4866928,24.5626128,20.8
06-03-2020 10:20,25.6494933463558,0,13.5587232,26.4334752,20.8
06-03-2020 10:30,26.0624465877182,0,13.478256,28.4451552,20.9
06-03-2020 10:40,26.576120131852,0,10.7423712,23.0739696,20.9
06-03-2020 10:50,26.9084971309974,0,13.9409424,26.5944096,20.9
06-03-2020 11:00,27.2408741301428,0,13.2368544,29.8935648,20.9
06-03-2020 11:10,27.4423147356855,0,14.6249136,30.4970688,20.9
06-03-2020 11:20,27.7646197045538,0,13.4581392,26.8156944,20.9
06-03-2020 11:30,27.9157001587108,0,15.5301696,28.8072576,21
06-03-2020 11:40,28.1372848248077,0,15.6106368,32.18688,21
06-03-2020 11:50,28.3689415211818,0,15.5301696,31.3218576,21
06-03-2020 12:00,28.4898058845074,0,17.6022,33.2731872,21
06-03-2020 12:10,28.7416066414357,0,16.3147248,32.2673472,21.1
06-03-2020 12:20,29.0538395800269,0,14.685264,28.4049216,21.1
06-03-2020 12:30,29.3157123672323,0,13.1563872,27.4996656,21.2
06-03-2020 12:40,29.6480893663777,0,11.7079776,27.0973296,21.2
06-03-2020 12:50,29.8495299719204,0,13.176504,28.465272,21.3
06-03-2020 13:00,30.1315468196801,0,11.8286784,25.548336,21.4
06-03-2020 13:10,30.0006104260774,0,14.6450304,30.5976528,21.4
06-03-2020 13:20,30.0106824563545,0,12.8144016,29.571696,21.5
06-03-2020 13:30,30.0811866682945,0,13.9409424,32.5489824,21.6
06-03-2020 13:40,29.970394335246,0,14.8059648,32.9513184,21.7
06-03-2020 13:50,29.9804663655231,0,14.9266656,33.4140048,21.7
06-03-2020 14:00,30.0006104260774,0,13.981176,30.1953168,21.8
06-03-2020 14:10,30.1819069710658,0,12.8546352,30.1349664,21.9
06-03-2020 14:20,30.121474789403,0,14.7456144,30.4970688,22
06-03-2020 14:30,30.1718349407887,0,15.0473664,36.813744,22
06-03-2020 14:40,30.3934196068856,0,11.9292624,32.1265296,22.1
06-03-2020 14:50,30.5646441215969,0,11.265408,24.944832,22.2
06-03-2020 15:00,30.6452203638139,0,13.679424,33.6352896,22.3
06-03-2020 15:10,30.5344280307655,0,12.5931168,26.4737088,22.4
06-03-2020 15:20,30.4739958491027,0,14.2628112,31.5230256,22.5
06-03-2020 15:30,30.4135636674399,0,13.4983728,26.9766288,22.5
06-03-2020 15:40,30.3934196068856,0,13.57884,28.5055056,22.6
06-03-2020 15:50,30.3934196068856,0,14.1421104,32.0058288,22.7
06-03-2020 16:00,30.3531314857771,0,13.1362704,30.2556672,22.8
06-03-2020 16:10,30.3632035160542,0,13.2569712,31.2212736,22.8
06-03-2020 16:20,30.27255524356,0,13.780008,31.482792,22.9
06-03-2020 16:30,30.2524111830057,0,13.277088,30.2355504,23
06-03-2020 16:40,30.2524111830057,0,10.5412032,24.0194592,23
06-03-2020 16:50,30.0811866682945,0,13.1966208,35.103816,23.1
06-03-2020 17:00,29.819313881089,0,10.9234224,25.2868176,23.1
06-03-2020 17:10,29.5574410938835,0,12.7339344,25.9909056,23.1
06-03-2020 17:20,29.3358564277866,0,11.7884448,28.8474912,23.2
